Row573_dup,O=S(=O)(CC1CCOCC1)N1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,0
Row327,Cc1ccc(C(=O)Oc2cccc3cccnc23)cc1S(=O)(=O)N1CCCCC1,1
Row631_dup,Cc1cc(Cl)ccc1-c1c(C)c(C(=O)NN2CCCCC2)nn1-c1c(Cl)cc(Cl)cc1Cl,0
Row473_dup,O=C(c1cccc2ccccc12)n1c(C2CCC2)nc2ccccc21,0
Row331_dup,Cc1c(C(=O)NN2CCCCC2)nn(-c2c(Cl)cc(Cl)cc2Cl)c1-n1c(C)ccc1C,0
Row587_dup,CCCCCC1=CC(=O)C2=C(OC(C)(C)[C@@H]3CC[C@](C)(OCC)C=C23)C1=O,0
Row543_dup,COc1ccc(-c2oc3cc(OC)ccc3c2C(=O)c2ccc(C#N)cc2)cc1,0
Row253,COc1ccccc1/N=C1SCC2(CCCCC2)CN1C(=S)SC,1
Row592_dup,CN1CCN(NC(=O)c2cnn(-c3ccc(Cl)cc3Cl)c2-c2ccc(Br)cc2)CC1,0
Row611,CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3cc(C(F)(F)F)ccc23)C1(C)C,1
Row234,CCCCCn1cc(C(=O)c2ccc(I)c3ccccc23)c2ccccc21,1
Row536,CC(=O)/C(C)=N/Oc1ccc(C(F)(F)F)cc1C(=O)/N=c1sc(C(C)(C)C)cn1C[C@H]1CCCO1,1
Row636_dup,O=C(CCCCCCCCCCOc1cc(O)cc(O)c1)NCCO,0
Row700_dup,CCCCCc1cc(CNC(C)=O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,0
Row478_dup,CCCCCc1cc(OC)c(C2=C[C@@H]3CC[C@@]2(C(=O)O)C3(C)C)c(OC)c1,0
Row461_dup,CCCc1sc2ccccc2c1C(=O)c1cccc2ccccc12,0
Row58,C[C@@H](NS(=O)(=O)C(F)(F)F)c1ccc(S(=O)(=O)c2ccoc2S(=O)(=O)c2ccccc2F)cc1,1
Row491_dup,O=C(c1cn(Cc2ccc(Cl)cc2)c2ccccc2c1=O)c1cccc2ccccc12,0
Row528,CN1C[C@H](F)C[C@H]1COc1ccc(C(F)(F)F)cc1C(=O)/N=c1sc(C(C)(C)C)cn1C[C@H]1CCCO1,1
Row349_dup,CCOC(=O)CCCn1cccc(C(=O)NC2CCCCCC2)c1=O,0
Row669,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CC2CCCCC2)cc1,1
Row438,CCCCCOc1c(OC)ccc2cc(C(=O)NCCc3ccc(O)c(OC)c3)c(=O)[nH]c12,1
Row441,CCCCCOc1c(OC)ccc2cc(C(=O)NCc3ccc4c(c3)OCO4)c(=O)n(C)c12,1
Row194_dup,O=C(Cc1ccccc1)NC(CCc1ccccc1)NC(=O)Cc1ccccc1,0
Row412_dup,Cc1cccc(C(=O)c2cc(O)c(-c3cc(Cl)cc(Cl)c3)c(O)c2)c1,0
Row343,CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3ccc(N)cc23)C1(C)C,1
Row35_dup,CC(C)=CCC[C@]1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@H]1Cc3c([nH]c4ccccc34)[C@@]12C,0
Row749,CCCCCn1cc(C(=O)c2cccc3ccc(CC)cc23)c2ccccc21,1
Row3,COc1ccc(S(=O)(=O)c2ccc(C(C)NS(C)(=O)=O)cc2)c(S(=O)(=O)c2ccc(O[11CH3])cc2)c1,1
Row596,Cc1cc(-c2cc(C(=O)N[C@H]3CC[C@@H](C)CC3)c(=O)n(Cc3ccc(F)cc3)n2)ccc1Cl,1
Row235_dup,CCCCCCc1c(O)cccc1OCCCCCCCC(=O)NCCO,0
Row151_dup,CCCCNC(=O)N1CCC[C@@H](NC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)C1,0
Row113_dup,CCCCCCCC/C=C/C(=O)Nc1ccc(OC)cc1,0
Row300,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)n2nc(-c3ccco3)cc12,1
Row626,CCCCC/C=C[C@H](C)/C=CC/C=CC/C=CCCCC(=O)NC1CCC1,1
Row748,CCCc1ccc(C(=O)c2cn(CCC)c3ccccc23)c2ccccc12,1
Row132,CCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOCC1)CC2,1
Row5_dup,CCCCNC(=O)N1CCN(C(c2ccccc2)c2ccccc2)CC1,0
Row619_dup,O=C(NCCCc1ccccc1)C(c1ccccc1)c1ccc(Br)cc1,0
Row265_dup,CCN(CC)c1ccc(CNc2ccc(Cl)cc2)cc1,0
Row604,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)C(=O)OCCCCCBr)cc1OC2(C)C,1
Row615_dup,O=C(NCCC(c1ccccc1)c1ccccc1)C(c1ccccc1)c1ccccc1,0
Row246_dup,O=C(N[C@H]1c2ccccc2C[C@H]1O)c1cn(-c2ccc(Cl)cc2)c(-c2ccccc2Cl)n1,0
Row129_dup,Cc1c(C(=O)N2CCC(NC(=O)Nc3ccc(F)cc3)(c3ccccc3)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,0
Row459_dup,C/N=C(NS(=O)(=O)N1CCSCC1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,0
Row214,CCC1COc2c(F)ccc3c(=O)c(C(=O)NC45CC6CC(CC(C6)C4)C5)cn1c23,1
Row612,CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3cc(C#N)ccc23)C1(C)C,1
Row224,CCCCCn1cc(C(=O)NC2C3CC4CC(C3)CC2C4)c(=O)cc1C,1
Row140,C[C@H](NS(C)(=O)=O)c1ccc(Cc2ccc(C(F)(F)F)cc2S(=O)(=O)c2cccc(F)c2)cc1,1
Row121,CCCCCn1cc(C(=O)c2ccccc2-c2ccccc2)c2ccccc21,1
Row33,CCCCCC1=NN(C(=O)N[C@H]2C[C@H]3CC[C@]2(C)C3(C)C)CC1c1ccccc1,1
Row49_dup,CN/C(=NS(=O)(=O)c1ccc(Cl)cc1)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,0
Row236,CCCCCn1cc(C(=O)c2cccc3cccc(Cl)c23)c2ccccc21,1
Row537_dup,CCOc1ccc(Cc2nc3cc(NC(=O)c4ccccc4)ccc3n2CCC(C)C)cc1,0
Row357_dup,Nc1ccc2c(c1)c(OCc1ccccc1)nn2Cc1ccccc1,0
Row803,CCCCCCC(C)(C)c1cc(OC)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21,1
Row511,CCCCn1/c(=N/C(=O)c2cc(C(F)(F)F)ccc2NNC(=O)C(C)(C)C)cc(C(C)(C)C)n1C,1
Row299,CCCCCn1cc(C(=O)NC2CCCCCC2)c(=O)n2nc(-c3ccco3)cc12,1
Row334_dup,Cc1c(C(=O)N(C)Cc2ccccc2)oc2ccc(S(=O)(=O)N3CC(C)CC(C)C3)cc12,0
Row641_dup,COc1ccccc1Cc1cc2c(OC)cccc2oc1=O,0
Row277_dup,CCCCCn1cc(CNC23CC4CC(CC(C4)C2)C3)c(=O)c2ccccc21,0
Row549_dup,Cc1ccc(Cn2nc(-c3ccc(C)cc3)cc(S(=O)(=O)NC3CCCCCC3)c2=O)cc1,0
Row534,C[C@@H](O)COc1ccc(C(F)(F)F)cc1C(=O)/N=c1sc(C(C)(C)C)cn1C[C@H]1CCCO1,1
Row110,CCCCOc1c(OC)ccc2cc(C(=O)NCCc3ccc(F)cc3)c(=O)[nH]c12,1
Row653_dup,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(/C=C/c3ccc(OC)cc3)ccc21,0
Row594,Cc1cc(-c2cc(C(=O)N[C@H]3CC[C@H](C)CC3)c(=O)n(Cc3ccc(F)cc3)n2)ccc1Cl,1
Row673_dup,COc1ccc(CCNC(=O)c2nn(-c3ccc(F)cc3F)c(-n3cccc3)c2C)cc1Cl,0
Row183,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c2ccc(-c3ccccc3)cc21,1
Row267_dup,Cc1nc(-c2ccccc2)c(-c2ccccc2)n1CCCCCCNC(=O)Oc1ccccc1F,0
Row524_dup,CCN(CC)C(=O)c1ccc2c(c1)nc(Nc1ccc(Oc3ccccc3)cc1)n2CCN1CCCCC1,0
Row436_dup,CCCCC(=O)N1CCC(NC(=O)c2nn(-c3ccc(Cl)cc3Cl)c(-c3ccc(Cl)cc3)c2C)CC1,0
Row384,O=C(NC1CCCCCC1)c1cc(-c2ccc(F)cc2)cn(Cc2ccc(F)cc2)c1=O,1
Row827,CCCC1(CNS(=O)(=O)C(F)(F)F)CCN(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2F)CC1,1
Row184_dup,CCCCCc1cc(O)c2cc(Cc3cccc(C)c3)c(=O)oc2c1,0
Row361,CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3ccc(OCc4ccccc4)cc23)C1(C)C,1
Row694_dup,CC(C)CNS(=O)(=O)[C@@H]1CC[C@@H](c2ccc(Cl)cc2Cl)N(c2ccc(Cl)cc2)C1,0
Row43,CC1(C)Oc2cc(C3(CCCCCCBr)CCCC3)cc(O)c2[C@@H]2CC(=O)CC[C@H]21,1
Row540_dup,Cc1c(C(=O)NCc2ccc(Cl)c(Cl)c2)nn(-c2ccc(Cl)cc2Cl)c1-n1c(C)ccc1C,0
Row494,CCCCn1nc(C(C)(C)C)s/c1=NC(=O)c1cc(C(F)(F)F)ccc1ONC(C)=O,1
Row5,CCCCCCC1(c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)SCCCS1,1
Row376_dup,Cc1c(C(=O)NN2CCOCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,0
Row502,CCCCn1nc(C(C)(C)C)s/c1=N/C(=O)c1cc(C(F)(F)F)ccc1NNC(=O)OC(C)(C)C,1
Row602_dup,COc1cc(C)cc2oc(=O)c(Cc3ccccc3O)cc12,0
Row239,CCCCCn1cc(C(=O)c2cccc3cccc(I)c23)c2ccccc21,1
Row258,CSC(=S)N1CC2(CCCCC2)CS/C1=Nc1ccc(OC(F)(F)F)cc1,1
Row623_dup,CCCCNC(=O)c1ccc2c(c1)N=C(c1ccccc1Cl)c1ccccc1S2,0
Row161_dup,O=C(NC1CCCOc2c1nn(-c1ccccc1Cl)c2-c1ccc(Cl)cc1)C1CCOCC1,0
Row665,C[C@H]1CC[C@@H](NC(=O)c2cc3cccnc3n(Cc3ccccc3)c2=O)CC1,1
Row492_dup,COc1cc(Nc2ccc(S(=O)(=O)NCC3CC3)c(OC(F)(F)F)c2)cc(OC)c1,0
Row350_dup,c1ccc2c(c1)c(OCC1CCCCC1)nn2CC1CCCCC1,0
Row94,CC1=CC[C@@H]2[C@@H](C1)c1c(OC(=O)CCCN3CCOCC3)cc(C(C)(C)CCCCC#N)cc1OC2(C)C,1
Row378_dup,CCC/C=CC#C/C=CC=CCC/C=C/C=C/C(=O)NCC(C)C,0
Row135_dup,Cc1c(C(=O)NC2CCN(C(=O)OC(C)(C)C)CC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,0
Row248,CCCCCn1cc(C(=O)NC2CCCCCC2)c(=O)c2c(C)csc21,1
Row661_dup,O=C(N1CCCCC1)N1CC(O[C@H](c2ccc(Cl)cc2)c2cccnc2Cl)C1,0
Row251,CCCCCn1cc(C(=O)NC23CC4CC(C)(CC(C)(C4)C2)C3)c(=O)c2c(C)nn(C)c21,1
Row515_dup,CN1C(=O)c2ccc(Nc3ccc(S(=O)(=O)NCC4CC4)c(C(F)(F)F)c3)cc2C1=O,0
Row202,CCC1COc2c(N3CCCC3)ccc3c(=O)c(C(=O)NC45CC6CC(CC(C6)C4)C5)cn1c23,1
Row659_dup,Cl.Cl.O=C(NN1CCCCC1)c1nc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2Cl)n1,0
Row519_dup,Cc1c(C(=O)NC2CCCCC2)oc2ccc(S(=O)(=O)N3CC(C)CC(C)C3)cc12,0
Row434,CCCCCOc1ccc(C(=O)NCCc2ccc(O)cc2)cc1OCCCCC,1
Row663_dup,CC1CC(C)CN(S(=O)(=O)c2ccc(F)c(C(=O)NC(c3ccccc3)c3ccccc3)c2)C1,0
Row823,O=S(=O)(c1ccccn1)c1ccc(OC(F)(F)F)cc1S(=O)(=O)N1CCC2(CC1)CC2NS(=O)(=O)C(F)(F)F,1
Row850,O=S(=O)(c1ccccc1F)c1cc(Cl)ccc1S(=O)(=O)N1C[C@H]2[C@H](NS(=O)(=O)C(F)(F)F)[C@H]2C1,1
Row476,CC(C)Cn1cc(C(C)(C)C)s/c1=NC(=O)c1cc(Cl)ccc1OC1CC1,1
Row596_dup,CCOc1ccc(Cc2nc3cc(NC)ccc3n2CC2CC2)cc1,0
Row189_dup,O=C(Cc1ccccc1)NC(/C=C/c1ccccc1)NC(=O)Cc1ccccc1,0
Row569,CC(C)(c1ccccc1)c1ccc(-c2cc(Cl)cc(Cl)c2)c(O)c1,1
Row483,CCCCn1/c(=N/C(=O)c2cc(C(F)(F)F)ccc2OC[C@H](C)O)sc2ccncc21,1
Row644,CCCCCCC(C)(C)c1cc(O)c2c(c1)oc(=O)c1ccc(O)cc12,1
Row693,CSC(=S)N1CC2(CCCCC2)CO/C1=Nc1ccc(Cl)c2ccccc12,1
Row401,COc1cccc2c(C(=O)N3CCN(C)[C@@H](C)C3)cn(CC3CCCCC3)c12.Cl,1
Row620,CC1(C)C(C(=O)c2cn(CCN3CCOCC3)c3cc(OCc4ccccc4)ccc23)C1(C)C,1
Row630_dup,Cc1cc(Cl)ccc1-c1c(C)c(C(=O)NN2CCCCC2)nn1-c1ccc(Cl)cc1Cl,0
Row369_dup,O=C1/C(=C/c2cccc(OCc3ccccc3)c2)N=C2SCCCCN12,0
Row105_dup,CN(Cc1ccccc1)C(=O)N1CC(O[C@@H](c2ccc(Cl)cc2)c2cccnc2Cl)C1,0
Row538_dup,COc1ccc(C2C(CCS(=O)(=O)c3ccccc3)C(=O)N2c2ccccc2)cc1,0
Row590_dup,COc1ccc(C(=O)c2cn(CC3CCOCC3)c3ccc(OCC(=O)O)cc23)cc1,0
Row409_dup,CCS(=O)(=O)NCCCCCSc1ccc2ccccc2c1,0
Row731,CCC(CC)(CC)c1cc(/N=C2OCC3(CCCCC3)CN2C(=S)SC)on1,1
Row210_dup,O=S(=O)(NC1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1)c1ccccc1,0
Row666_dup,CCNC1(C(N)=O)CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,0
Row684,CSC(=O)N1CC2(CCCCC2)CO/C1=Nc1cccc2ccccc12,1
Row773,Cc1cc(NC(=O)C(C)(C(F)(F)F)C(F)(F)F)cc(CN2CCOCC2)c1C,1
Row341_dup,CCCCCCC(C)(C)C1=CC(=O)C2=C(OC(C)(C)c3cn(CC)nc32)C1=O,0
Row708,C=CCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2c(OC)ccc(OC)c21,1
Row563_dup,O=C(OCC1CCC1)N1CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,0
Row836,CSc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nc(C)n1-c1ccccc1,1
Row240,CCCCCn1cc(C(=O)c2ccc(F)c3ccccc23)c2ccccc21,1
Row402,COc1cccc2c(C(=O)N3C[C@H](C)N(C)[C@H](C)C3)cn(CC3CCCCC3)c12.Cl,1
Row469,Cc1ccc(Cn2cc(C(=O)N[C@@H]3C(C)(C)C4CC[C@@]3(C)C4)cc2-c2ccc(Cl)c(C)c2)cc1,1
Row805,Cc1c(C(=O)N[C@H](C)C2CCCCC2)nn(-c2ccc(Cl)c(Cl)c2)c1-n1cccc1,1
Row667,COc1ccccc1/N=C1OCC2(CCCCC2)CN1C(=S)SC,1
Row503_dup,NC(=O)C1(c2ccccc2)CCC(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,0
Row649,CCOc1ccc(Cc2nc3cc(C(=O)N4CCCCC4)ccc3n2CC2CC2)cc1,1
Row512_dup,CCCCCn1cc(NC(=O)CCc2ccccc2)c(=O)c2ccccc21,0
Row6,CCCCCCC1(c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)CCCC1,1
Row705_dup,CNNC(=O)c1nn(-c2ccc(Cl)cc2Cl)c(-c2ccc(Cl)cc2)c1C,0
Row108,CCCCOc1c(OC)ccc2cc(C(=O)NCc3ccc(F)cc3)c(=O)[nH]c12,1
Row783,CN(C)CCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,1
Row576,CC1CCN(C(=O)c2ccc3c(c2)c2c(n3S(=O)(=O)C3CC3)CN(C3CCCC3)C2)CC1,1
Row319,CCCCn1c2c(cc(C(=O)NCCc3ccccc3)c1=O)CCCCCC2,1
Row611_dup,CCCCC/C=CC/C=CC/C=CC/C=CCCCC(=O)Nc1ccc2[nH]ncc2c1,0
Row138,C[C@H](NS(C)(=O)=O)c1ccc(S(=O)(=O)c2ccc(Cl)cc2S(=O)(=O)c2ccccc2)cc1,1
Row25_dup,CC1(C)Oc2cc(CNC34CC5CC(CC(C5)C3)C4)cc(O)c2[C@@H]2C[C@H](O)CC[C@H]21,0
Row413_dup,CCc1cccc(C(=O)c2cc(O)c(-c3cc(Cl)cc(Cl)c3)c(O)c2)c1,0
Row738,CC(C)(C)[C@H](NC(=O)n1c(=O)n(CCN2CCOCC2)c2ccccc21)C(N)=O,1
Row387,O=C(NC1CCCCCC1)c1cccn(Cc2ccc(Cl)cc2)c1=O,1
Row697,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2C[C@H]2CCCCN2C)cc1,1
Row88,Cc1c(C(C)(C)C)s/c(=NC(=O)c2ccc(OC(F)(F)F)cc2)n1CC1CC1,1
Row159,CC(C)(NC(=O)c1cc2c(n(CC3CCCCC3)c1=O)CCCCCC2)C(=O)N1CCC(C(N)=O)CC1,1
Row465_dup,O=S(=O)(NCC1CCOCC1)c1ccc(Nc2cccnc2Cl)cc1C(F)(F)F,0
Row518,CN1CCC[C@H]1COc1ccc(C(F)(F)F)cc1C(=O)/N=c1sc(C(C)(C)C)cn1C[C@H]1CCCO1,1
Row617,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21,1
Row172_dup,Cn1cc(C(=O)c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC[C@@H](O)C[C@@H]32)c2ccccc21,0
Row481_dup,COc1ccc(C(=O)n2c(-c3ccc(OC)cc3)nc3ccccc32)cc1,0
Row107_dup,CCN(CC)S(=O)(=O)N/C(=NC)N1CC(c2cccnc2)C(c2ccc(Cl)cc2)=N1,0
Row12_dup,O=C(C1CCCCC1)N1CCN(C(c2ccccc2)c2ccccc2)CC1,0
Row335,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)C3CCCCCC3)cc1OC2(C)C,1
Row704_dup,COC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,0
Row370_dup,O=C1/C(=C/c2cccc(OCc3ccc(Cl)cc3)c2)N=C2SCCCCN12,0
Row607,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)C(=O)OCCCn3ccnc3)cc1OC2(C)C,1
Row32_dup,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(-c3c(C)noc3C)ccc21,0
Row216_dup,CC(C)NC(=O)NC1(c2ccccc2)CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,0
Row679,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C(C)(C)c3ccc(C#N)cc3)cc1OC2(C)C,1
Row770,CC(C(=O)Nc1ccc2c(c1)C(N1CCOCC1)CCC2)(C(F)(F)F)C(F)(F)F,1
Row591,CN1CCCCC1Cn1cc(C(=O)c2cc([N+](=O)[O-])ccc2I)c2ccccc21,1
Row185_dup,CCCCCc1cc(O)c2cc(Cc3ccccc3O)c(=O)oc2c1,0
Row711_dup,CCNNC(=O)c1nn(-c2ccc(Cl)cc2Cl)c(-c2ccc(Cl)cc2)c1C,0
Row220,CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1ccccc1Cl,1
Row317_dup,N#CCn1nnc(Cc2ccc(-c3ccccc3)cc2)n1,0
Row232_dup,COC(=O)c1cc(O)c(-c2cc(C)cc(C)c2)c(OC)c1,0
Row168,O=C(NC1CCCCCC1)c1cc2ccccc2n(CCN2CCOCC2)c1=O,1
Row503,CCCCn1nc(C(C)(C)C)s/c1=NC(=O)c1cc(C(F)(F)F)ccc1O/N=C(N)CC,1
Row445,CCCCCOc1c(OC)ccc2c1C(=O)N(CCc1ccc(O)cc1)C2=O,1
Row103_dup,CCN(CC)S(=O)(=O)N/C(=NC(C)C)N1CC(c2ccccc2)C(c2ccc(Cl)cc2)=N1,0
Row450,CCCCCOc1c(OC)ccc2cc(C(=O)NCCc3ccccc3F)c(=O)[nH]c12,1
Row561,Cc1cccc(-c2ccc(C(C)(C)c3ccccc3)cc2O)c1,1
Row615,CC1(C)C(C(=O)c2cn(CC3CCOCC3)c3cccc(OCc4ccccc4)c23)C1(C)C,1
Row254,COc1cccc(/N=C2SCC3(CCCCC3)CN2C(=S)SC)c1,1
Row257_dup,CCCCCCCN(Cc1ccc(N(CC)CC)cc1)S(=O)(=O)c1ccc(C)cc1,0
Row31_dup,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cc(-c3ccc(-c4ccccc4)cc3)ccc21,0
Row550,O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(-c2ccc(Cl)cc2Cl)c2c1Cc1cc(C3CC3)ccc1-2,1
Row752,CCCCCn1cc(C(=O)c2cccc3ccc(OC)cc23)c2ccccc21,1
Row210,CCCC1COc2cccc3c(=O)c(C(=O)NC45CC6CC(C)(CC(C)(C6)C4)C5)cn1c23,1
Row478,CCCCn1/c(=N/C(=O)c2cc(C(F)(F)F)ccc2OCC(C)(C)O)sc2ccncc21,1
Row612_dup,CCCCC/C=CC/C=CC/C=CC/C=CCCCC(=O)Nc1ccc(O)c(OC)c1,0
Row709,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2ccc(Sc3ccccc3)cc21,1
Row302,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)n2nc(-c3ccccc3)cc12,1
Row638,CC1=CC[C@H]2[C@H](C1)c1c(O)cc(/C(C)=N/OCCN3CCOCC3)cc1OC2(C)C,1
Row130,CC1=CC[C@@H]2[C@@H](C1)c1c(O)cc(C=C3C4CC5CC(C4)CC3C5)cc1OC2(C)C,1
Row476_dup,CN(C)c1ccc(Nc2ccc(S(=O)(=O)NCC3CC3)c(C(F)(F)F)c2)cc1,0
Row231_dup,COC(=O)c1cc(O)c(-c2cc(C)cc(C)c2)c(O)c1,0
Row240_dup,CCCCCCc1ccc(OCCCCCCCCCCC(=O)NCC2CC2)cc1O,0
Row17_dup,CC1(C)Oc2cc(C(=O)N3C4CC5CC3CC(C4)O5)cc(O)c2[C@@H]2C[C@H](O)CC[C@H]21,0
Row11,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)c1ccc(C(=O)O)cc1-2,1
Row690_dup,CCCCCc1cc2c(c(C(=O)N(C)C)c1)[C@@H]1C=C(C)CC[C@H]1C(C)(C)O2,0
Row690,CSC(=S)N1CC2(CCCCC2)CO/C1=Nc1ccc(N(C)C)c2ccccc12,1
Row523,CC(C)(C)OC(=O)NNc1ccc(C(F)(F)F)cc1C(=O)/N=c1/sc(C(C)(C)C)cn1C[C@H]1CCCO1,1
Row36_dup,CC(C)=C[C@H]1C[C@]2(C)[C@H](CC[C@@]3(C)[C@H]2CC[C@H]2Cc4c([nH]c5ccccc45)[C@@]23C)O1,0
Row664,CC1CCC(NC(=O)c2cc3cccnc3n(Cc3ccccc3)c2=O)CC1,1
Row15,CCCCCCC1(c2cc(O)c3c(c2)OC(C)(C)[C@@H]2CC=C(C)C[C@@H]32)CC1(Br)Br,1
Row646,Cc1ccc(C(=O)NC(C)C23CC4CC(CC(C4)C2)C3)cc1S(=O)(=O)N1CCOCC1,1
Row451,CCCCCOc1c(OC)ccc2cc(C(=O)NCCc3ccc(F)cc3)c(=O)n(C)c12,1
Row211_dup,NC(=O)C1(c2ccccc2)CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1,0
Row399_dup,CCC(CC)(NC(=O)c1ccc(N2CC(OC)C2)c(OCC2CC2)n1)C(=O)NCCCF,0
Row104,CCCCCn1cc(C(=O)NC23CC4CC(CC(C4)C2)C3)c(=O)c2cccc([N+](=O)[O-])c21,1
Row838,Cc1nc(C(=O)NC2C3CC4CC(C3)C2C4)c(C)n1-c1ccccc1,1
Row438_dup,CCCCCn1cc(C(=O)NC2CCCCC2)c(=O)n2nc(N(C)Cc3ccccc3)nc12,0
